annual_turnover,loan_amount,gst_compliance_score,audit_risk_flag,cibil_score,risk_probability,default
5718951.595094251,1466943.8030239965,7,0,603,0.02143424203459594,0
9698151.573401514,645386.800398702,4,0,642,0.021404648333817902,0
3567913.1274483195,1695849.0080052363,2,0,746,0.02178144216361755,0
4166749.388769075,1455398.351154166,5,0,337,0.021577019944754892,0
4873753.973777504,2305146.4902414354,5,0,345,0.021668621255365835,0
5791597.697419494,1030217.416373021,2,0,519,0.021561165427961725,0
5527101.62390957,595852.3357502428,6,0,555,0.02136114324251493,0
7568191.587896234,1809034.246965021,10,0,436,0.0213102079381096,0
147215.8589295838,1673263.5091565002,4,0,530,0.029773175513656696,0
226140.2596086543,995783.4897344271,1,1,877,0.024851091695687017,0
4008243.6559797013,735125.5224979543,3,0,337,0.021528224356895866,0
7194600.375087418,2268698.365342145,9,0,454,0.021403749256100835,0
1868703.9367888076,2207055.1953033907,10,0,802,0.02200788957485959,0
-1015264.6793875145,256271.62064693542,7,0,404,0.021057324959219057,0
6142358.812438417,1270888.4853717496,6,0,554,0.02143453820515709,0
5487314.447405429,2332096.0273919497,1,0,703,0.02178121418763255,0
2819583.1864011404,1261968.7211110666,9,0,787,0.021501687587385236,0
3028920.79855814,1254693.8829866736,9,0,757,0.02147699930536894,0
3060512.560730651,1358620.3361853159,1,0,827,0.021795227694534958,0
5221070.63494788,939551.5131159204,6,1,890,0.021538013123052615,0
3747369.4476339864,647612.1278859779,7,0,824,0.02137226150275416,0
5988127.837951039,2026273.6553673744,2,0,669,0.02168003444256587,0
-709253.3258087821,578531.5468761622,10,0,401,0.020529064027751592,0
3286296.2697444013,1623635.7260543779,8,0,898,0.021573149310341464,0
2747892.0781778996,1943289.7463788248,8,0,899,0.021730996797184106,0
4487318.643255016,774386.8505494208,6,1,840,0.021532546260888977,0
3923904.4830197226,1037865.7987024642,9,0,811,0.02136609989353237,0
6595687.559791533,2106589.594195795,3,0,688,0.02162893727381309,0
1281326.4566798848,1766445.86011352,2,1,662,0.022573875994718866,0
5090982.952661504,1191357.1465605565,2,1,414,0.02172617329994174,0
6116672.846423411,2101124.5016805856,6,0,642,0.021535707777600676,0
8713294.87312391,2103267.861727151,7,0,373,0.02142304419494468,0
4036468.0578130498,1634526.3465078536,6,0,434,0.02158120520359856,0
5648917.208705034,1049919.8860631685,3,1,889,0.021653481179986653,0
1392274.4148752703,1293275.6482641024,5,0,679,0.022006284059462415,0
216087.5913739521,1643193.371977695,8,0,789,0.02683906660811734,0
6689548.7515634,1405702.5854262558,6,0,424,0.02143692930718112,0
4988879.412703859,1969478.5891174257,2,0,337,0.021721799119755605,0
7357025.379596846,735112.9599453319,7,1,609,0.021441708054721675,0
2253194.2220605016,752868.2354668806,8,0,405,0.021454703690133775,0
6039804.279057505,1590435.5557412163,4,1,855,0.021673821073603387,0
8737635.681087706,1254227.7930965477,1,0,524,0.021572764780420042,0
5839411.216714532,1186475.6926511296,2,1,541,0.02170334084737293,0
5553163.011182098,615971.6404128014,4,0,696,0.0214375133078047,0
5017112.1616487,1509772.9223990908,7,0,452,0.021467139377059883,0
1858237.0857481756,1473622.4459996172,2,1,835,0.0221401831398604,0
7711145.871420696,1826739.4909758703,6,0,701,0.021456749529083486,0
3778284.720389868,1534453.066560486,2,0,445,0.021730205459287128,0
6008966.512766033,1433697.9608797517,7,0,490,0.02142097568449888,0
1873931.3868574928,2088500.3183951685,2,0,882,0.022254840281543984,0
2641080.670984439,843766.348275725,3,1,500,0.021752438785334813,0
7870174.79844447,1768194.609423788,9,0,311,0.021336602766488903,0
4305395.422084314,664426.4176023256,4,0,351,0.021469657073586956,0
7906550.952085089,1080819.059999596,5,0,601,0.021419573036649688,0
4843538.681882964,893671.4336883432,9,0,599,0.02130685792054314,0
1316204.454084285,1890971.2677259592,7,0,820,0.02230829974901764,0
6784135.199463441,1467294.883202303,8,0,439,0.0213674219388907,0
3820215.364488784,1493248.3777035116,3,0,399,0.02168188509412885,0
6397377.627034087,946633.5061352745,4,1,784,0.02158838851344625,0
5050421.735080164,1350153.2520335554,7,0,436,0.02144226217252098,0
1913763.5441142595,1118267.348345444,4,0,665,0.021788124844923873,0
5328589.530741138,1691727.507427108,2,0,833,0.021664555191506358,0
9392446.284305599,1004454.4323341933,10,0,806,0.02121238126778623,0
5985972.917028919,2164897.182602538,6,0,460,0.021549152869873578,0
4884964.493989074,662209.7751879528,9,0,474,0.021270606941798845,0
7150686.803913795,1096740.0837717194,2,0,387,0.021543016001508087,0
5421336.930406221,2338600.254983048,1,1,698,0.021909369181625997,0
5419068.460525589,1282430.6260189828,8,0,779,0.021382506945754456,0
2816749.655681795,842560.667797794,1,0,844,0.021687991070739775,0
5467696.051579197,1609535.7812688344,1,1,776,0.021807906569833207,0
7070886.83283389,1262303.8788927288,3,0,582,0.02152460861102426,0
3327875.6957999505,1082064.872190847,5,1,751,0.021682579658877692,0
7848991.642493895,952064.5946006413,9,0,381,0.021260043469562645,0
4816587.951709748,2884186.8028129716,10,0,512,0.021576660141685987,0
3224460.9769229186,1374224.0499079318,2,0,819,0.02174506437123815,0
6995264.153840489,537216.3198335614,1,0,433,0.021523331690242745,0
4426411.528523462,2246854.879502767,1,0,746,0.02184239206287227,0
6519029.774972215,1805535.4525552853,8,0,417,0.021412362869125463,0
4416482.735482926,1116766.7844901062,10,0,895,0.021320452211900275,0
4880347.712940193,1033440.4556569292,10,0,542,0.021290007102963845,0
5987120.408668583,1836736.3980791154,10,0,449,0.021360384607234745,0
5581794.115180012,1376540.8362552726,2,0,832,0.021612068795826358,0
1008936.439096523,537011.0907774493,9,1,678,0.021687839780437257,0
2757512.5198112163,2393619.982302334,9,0,824,0.02181308877860358,0
6858819.969581631,1283004.7688920214,2,1,812,0.021691398422063028,0
4735726.8221969055,2247785.8682412133,3,0,416,0.021743921707162217,0
3952537.3944571563,2139217.4789828574,2,0,875,0.021830264089769656,0
2282851.9694850515,999495.2277585929,6,0,616,0.021605562253312165,0
2840527.357448303,2016594.932181574,7,0,311,0.021770059738446566,0
956402.7200761051,1174278.7250681594,6,1,389,0.022314068566217916,0
4797438.562596934,566649.706598029,3,0,687,0.0214798708429368,0
3803124.8388379063,1287700.9169889288,3,0,382,0.021643158014487875,0
3066824.2180293696,1698818.7508881395,2,0,695,0.021839675647624773,0
4863753.149664094,1268631.676001831,2,0,844,0.02162260128234448,0
5727941.261705476,1346475.8295374492,5,0,399,0.02149242904093862,0
9186395.864419889,2071783.0224643066,8,0,756,0.021374268215431206,0
1976233.1608735728,1553246.990145046,6,0,627,0.021863396829618954,0
7318762.086601044,1078350.8443575238,9,0,373,0.02127933123633713,0
6946203.122030144,1851015.1618336632,5,0,395,0.021515689672888742,0
3441814.521246599,1598837.7834771227,10,0,391,0.021477218131970302,0
5406471.909172062,239197.59926897846,4,0,629,0.021388129229569137,0
4084733.5013247696,1714176.4568857243,9,0,474,0.021481010861796605,0
5371377.160837478,1695914.353858051,10,1,614,0.02149044929715032,0
8018262.026809101,1510060.56479043,5,0,867,0.02145780985863272,0
6211212.465262625,1945850.2905347876,1,0,796,0.021698474601422654,0
6017216.746466884,1163803.207836749,5,0,568,0.021461575544727298,0
4139381.3600907153,1668249.8944104505,5,0,727,0.021616813521877148,0
2031886.6701513296,716520.3144163236,5,0,334,0.02157950039245595,0
4583063.578919184,1703545.191699416,2,0,418,0.021704713666347606,0
7413216.309727831,2476529.847769948,6,0,670,0.021528717717715855,0
1945664.2868207046,1002571.8237662294,5,0,867,0.02169995925577882,0
2889821.26364661,1120098.9340061124,2,0,750,0.021716487178528976,0
5252535.472468136,1144992.278554224,10,0,608,0.021294623352618423,0
3030690.4303054754,1564999.1129007977,8,1,656,0.021713116539443064,0
3414953.1057695746,968481.8635731409,6,1,675,0.021614775265522138,0
4152802.8365436457,1710623.6893454902,10,0,404,0.02143825209455507,0
2268765.191619701,1923419.9727345826,3,0,689,0.022020273402795068,0
3051756.307567263,1767173.6067268923,9,0,475,0.021599074686562022,0
6406855.833574617,615792.2871809638,4,0,405,0.02142654622537711,0
2385260.435538072,1997583.832579303,3,0,891,0.02201263557944338,0
1804255.7310103248,1968683.70712684,7,0,462,0.02205237938592898,0
3739950.040932211,1915080.6861731522,8,0,566,0.0215864789138583,0
6463911.005019692,1686421.1243279125,7,1,862,0.02156093081720776,0
4606156.384006221,1610094.6571025664,1,1,578,0.021848774361483424,0
4070837.8437687634,2016194.6990631984,1,0,602,0.021833264482447465,0
5088717.595031214,2461756.7438017274,5,1,886,0.021800052882392784,0
1508585.134280696,1023479.7683175751,8,0,426,0.021709699509880265,0
5989411.307550065,2039062.6978973858,10,0,545,0.021385316165202166,0
5766870.062807288,1456891.4509962737,3,0,533,0.02157949552121473,0
4181383.0518085575,1435163.4739856997,8,0,884,0.021461438320756428,0
7011849.023592833,731734.6548089808,3,0,738,0.02146968133829459,0
2745007.8020939226,1357605.2952423026,4,1,436,0.021845085811813523,0
7255817.986507138,1001367.5210157923,10,0,855,0.021235389293093255,0
5308987.331190502,1268072.7852470272,7,0,448,0.021421168895025964,0
4326894.820243653,950906.8081109251,3,0,355,0.02155515545567657,0
4960252.729263376,1275545.8063434968,4,0,655,0.021545813949473712,0
4785470.468378116,1296944.8214882985,8,0,556,0.021407958697851268,0
7440565.792835434,1548377.4592194,4,0,362,0.021509483865346964,0
2846641.745057973,692625.0688543345,9,0,362,0.021350409812733173,0
3474961.5217068037,777240.9261273383,4,0,328,0.02152101484753374,0
7072605.784144959,1680957.1353652633,4,0,851,0.021531385415641896,0
3808930.1296322816,1101280.9414649506,5,0,899,0.02153246650579502,0
6801066.154663183,2037264.8951149655,1,0,867,0.021688306367886188,0
8398871.96601742,1612634.8610075233,7,0,599,0.021386472684023744,0
4196409.946116732,1803381.0751032038,9,0,514,0.02148848319567179,0
6362724.653150611,2205346.1602104474,9,1,440,0.021550344534082513,0
2692615.437320283,1345144.5940967137,1,0,806,0.02183644201096986,0
6509466.596135618,1212756.6472918622,6,1,860,0.021542718111057634,0
5398847.971973535,1935851.2927994067,3,1,798,0.02178138930799593,0
5946076.56432043,1754756.781964843,4,1,801,0.02169736227554361,0
3708855.85592921,1406334.8450893497,8,0,886,0.021488067824392904,0
1677833.168865655,2195728.983477971,4,0,490,0.022324581940562107,0
6006504.12949901,1393877.8450800348,8,0,348,0.02137910747083795,0
873193.6950410912,1516386.8187778906,4,0,662,0.022641511684773602,0
4365299.015514931,1510611.325417129,9,1,795,0.021549934107238548,0
6882363.732839939,1032703.0525507645,6,0,576,0.021392430569801706,0
5383795.471746072,1538792.6947431955,1,1,346,0.02180157243229972,0
8896685.289579626,2198380.088699246,10,0,515,0.02131618454478016,0
7050218.305163547,1722484.1576880878,2,0,529,0.021610368213812944,0
3692203.223348847,1515531.7131994658,7,0,622,0.021548268843443123,0
5054626.759702877,1419116.3594171654,10,0,720,0.021341109836698926,0
4905258.594911128,1665433.5142031757,7,0,524,0.02149572365229767,0
1835646.4733077455,1874883.3142445926,3,0,586,0.02214883825304856,0
3119202.1670312937,1804619.4154448765,1,0,345,0.021894938427239975,0
3878478.1860402795,1334067.5690890104,8,0,313,0.021461986207363826,0
927558.9942881269,1662390.7970550572,10,0,674,0.022460522196873764,0
5094986.936503286,1739969.8705741393,10,0,632,0.021386102434631297,0
4501856.310693919,996402.5062365108,7,0,465,0.02140819145935581,0
1654212.1973768515,1584115.2705918471,10,0,806,0.021842408972105917,0
5808425.7305546645,419348.05684881913,8,0,416,0.021260709146415157,0
6431745.489381919,1741266.8549105925,1,0,865,0.02166696128955891,0
5454068.957729777,1830171.5272813407,3,0,738,0.021640914363774005,0
4351863.64958206,1873773.0628932298,2,0,603,0.02174830884131488,0
6182884.30350371,1302476.5739152161,1,0,756,0.021622471330045846,0
6360440.720953383,1654523.4175120173,5,0,570,0.021510985631314972,0
5614807.139439377,2211976.9227705835,3,0,515,0.021684161422189048,0
3350775.499130478,2206884.8241456295,10,0,412,0.02162096088431448,0
5553201.5310223615,1485413.6503867197,8,0,315,0.02140534477403512,0
7390961.301650958,1569659.81536478,6,0,515,0.02143858936416377,0
3806741.88277654,2055455.5723672165,10,0,726,0.02153307382399608,0
9195878.678264864,749598.9923689126,9,0,434,0.021230579568386827,0
3948738.132029231,1338462.1286614877,9,0,342,0.02142124697740822,0
5064814.026680272,2167785.2277683783,6,1,583,0.021721726369475936,0
3655028.8079873277,1987600.2708423832,2,0,397,0.021832169256995767,0
5446541.6718405215,1684631.8888249523,9,0,359,0.021399283012104413,0
1515556.6147294496,747083.7973346898,2,0,529,0.021794504938706216,0
3907916.4023665576,1475044.883479419,3,0,684,0.021671938484168506,0
2815757.5993028656,1205042.3018750334,6,1,458,0.021721692949370233,0
5270676.695784582,1665519.4514086067,2,0,770,0.021663456100346597,0
6988894.7510178145,1095326.6576025598,5,1,895,0.021557839447672315,0
6292012.374229103,987138.3025126962,2,0,507,0.02154561707187795,0
256681.27828221582,467567.36115817924,4,0,473,0.022704451928737338,0
9084139.30585576,2110902.342488351,3,0,380,0.021564491470983257,0
5590559.881241737,1300114.7442784712,5,1,317,0.021614001378412708,0
3447001.719013999,1578572.8918512673,6,0,590,0.021620469333314903,0
5314255.837981882,1498880.9417629095,7,0,659,0.021453159818709443,0
5352379.645005384,966283.0335197503,10,0,578,0.021266883521207654,0
3666302.5660968726,870467.5442759034,8,0,696,0.021383078925962286,0
5395833.334684151,997342.4370013822,9,0,441,0.021307100627017593,0
3785055.424759385,1138415.7805853034,4,0,816,0.02157811404190666,0
4191276.0146199544,1683303.1235069025,4,0,550,0.021652808555359518,0
3627441.728489831,1102141.1682396943,7,0,839,0.021469294249888454,0
2134657.4205206945,2373245.315797311,10,1,536,0.022080005839966957,0
5291672.940430768,2013575.5179465755,10,0,431,0.021414994939084744,0
6170598.873032676,1904179.774832854,9,1,605,0.021522190119664265,0
6029767.192152744,1440170.5487634249,2,0,657,0.021606314858578658,0
6639850.505270468,2257140.367860242,6,0,584,0.02153306429378877,0
5648680.420029736,1390997.184439438,10,1,592,0.02143899134055475,0
3934549.003566193,1484369.292922877,10,1,462,0.021536022023322398,0
6679327.728862378,1584987.2698746347,8,0,718,0.02138298534076096,0
2284964.92031613,1850911.520271672,5,0,767,0.0219182586056362,0
3198657.23497504,1818454.0395014926,5,0,869,0.02173937509860792,0
3071599.8571535107,1262437.3607776985,8,0,806,0.021511634364285454,0
7160112.118278621,1233503.140287023,1,0,777,0.021594043474200235,0
6885577.028280151,1819951.4785760422,6,0,661,0.021477055401555187,0
5974610.474089989,1857618.2919456162,10,1,611,0.021486884700419807,0
7143859.730423594,1303324.4375885637,9,0,544,0.02130532623081774,0
3241434.4351760237,706405.965160773,6,0,776,0.021442703046310328,0
5697190.239721961,1396341.9519958778,7,0,735,0.021425789669347377,0
4749651.143233672,1811762.8994129293,4,0,549,0.021637871179926178,0
6693764.207769828,2402708.4232098903,10,0,321,0.021399019530764583,0
4769551.5348956045,901021.018829669,1,1,776,0.021729800739932085,0
4230114.223179838,1286714.3735847133,9,0,871,0.02139548849177297,0
6081817.0371219795,1305298.2192373117,6,0,810,0.021440253868844357,0
6752338.334382465,2177902.6697157505,3,1,635,0.021754707213072686,0
3663309.6103063966,1482529.2497706837,4,0,641,0.021655086678660323,0
4877848.657295248,1046336.7203138672,10,1,637,0.021415481349469207,0
2883118.7327166945,1779347.6414609095,6,0,779,0.02173837915395582,0
3877.965014121495,1297680.7399795267,6,0,341,0.2690488851605473,0
5400919.262827458,887806.3633210228,9,0,373,0.02129195130509656,0
6217810.712509263,1053613.3463619247,4,1,321,0.021604295986554545,0
5524133.618173451,2367020.9772113096,5,1,519,0.021759111454272433,0
1100876.564491266,1692104.6108247312,5,0,378,0.022456694341750853,0
4298301.139847051,1553880.0277262714,3,0,534,0.021660132946238926,0
563304.4798978372,1375053.132093977,2,1,456,0.023360732974796315,0
7739402.21530837,1646074.4210593994,8,0,626,0.021364758897680858,0
2827890.835763828,1640117.9730012473,10,0,413,0.02156271900084391,0
7510807.218919793,1646084.414103663,9,0,886,0.021332523316362904,0
6891739.287368291,1557422.5451388764,10,1,574,0.02142398075410263,0
3198819.2949278764,1934399.1691527746,9,0,680,0.021618075262184355,0
2734430.09746451,1511552.1730003655,5,0,319,0.021727732349765466,0
5700740.432772676,1011030.5822236806,9,1,508,0.021424993018269754,0
3311351.925633858,1193788.554549566,4,0,893,0.02162236428393858,0
5204969.284316415,510490.6532551439,2,0,459,0.02150206152434117,0
4034344.8183861636,2513408.558021196,3,0,872,0.021853798255179333,0
1437683.171068733,1931377.2959763433,1,1,337,0.022584828646441346,0
539063.961751082,1084964.7524353815,5,0,417,0.022808951831165727,0
5453368.496989194,1359077.57530145,1,0,689,0.021651029129602366,0
3876884.5073387492,1181561.7628967832,1,0,676,0.02169217245182704,0
3893820.3661717353,2271273.6056870585,7,0,675,0.021676272251169547,0
6391727.678187571,790061.4178645356,2,1,880,0.02164440474365093,0
7346884.55326489,1557238.0294093897,8,0,894,0.021364219301179977,0
4454910.557276381,1445736.078717576,6,0,341,0.021521649895088008,0
4318802.586180277,1913419.3153545572,4,0,769,0.02168348723727483,0
6000286.066227768,1447995.3861376524,9,0,757,0.021348934551940837,0
2286128.8606008496,620895.5616722824,10,1,429,0.021457759092502082,0
5446306.109495394,1374441.0826787795,8,0,327,0.021394142434433668,0
6103771.943644308,1013918.8910283374,10,0,625,0.021256203964757126,0
6360460.416835258,1539789.7732782804,3,0,808,0.02157168689549151,0
1126494.5949950702,2217088.5182601633,3,0,624,0.02285001881239323,0
3477289.460382119,630287.377883861,4,0,459,0.02148960486643885,0
3243473.4943530667,1099888.6323000481,9,1,815,0.021544792994852655,0
5199773.908818426,1223653.5231082514,9,0,553,0.021344496159924224,0
5961489.159535968,1309184.4522933944,5,0,547,0.021480975755752415,0
7993420.814891962,1870062.8320526222,9,0,652,0.021343475631874803,0
4010069.039263854,1413227.7912193062,6,1,697,0.021665743995875977,0
4004855.003381572,1707901.3628602226,8,0,881,0.021523080241213126,0
7299344.037757494,1187113.478134112,8,0,502,0.02132768768411923,0
5593153.87706061,1614962.1727089689,10,0,601,0.021347022300379583,0
7535303.022375948,1888898.8154388575,7,0,447,0.02142992241955366,0
5577456.006019672,1133850.2251314558,4,0,520,0.021505923148075347,0
2685766.7625734583,1890679.0599032573,4,1,859,0.022000163134820273,0
2333743.2904443867,1526186.3843637842,6,0,562,0.021765636888965323,0
1896975.501882142,2022730.1202411263,9,0,595,0.021959920124322047,0
6324103.669516946,1399290.0499615131,7,0,614,0.021408140743062996,0
7377193.646174016,1690622.3275810494,5,0,591,0.021488057380400362,0
8698724.28277276,1479696.884160735,5,0,330,0.021444313916142824,0
6686210.66464648,1451893.8689797106,8,0,343,0.021368062000091326,0
7325677.155069971,1629465.214112845,6,0,854,0.02144603730550889,0
3839967.334692631,1768403.7346124519,1,0,433,0.02180752674130621,0
2687168.3665122865,875217.5440379975,1,0,648,0.021707674666455692,0
6700158.664835107,2216816.8044089386,9,0,518,0.02141524868125933,0
5835361.504478801,570168.4797251008,8,0,749,0.021279604221623304,0
5214888.748681786,1157593.9451305522,6,0,803,0.021445701516416546,0
5774742.961265979,1452865.4646175497,1,0,385,0.021652785600406604,0
5646370.964916412,1706177.984542974,2,1,550,0.02177665309623343,0
7567633.719707122,2288086.263870689,10,0,564,0.021357103946046316,0
7589971.169633912,570854.2558874463,3,0,822,0.021448095951624887,0
6088440.704680694,1246152.9358051447,10,1,379,0.02140819917987295,0
6691605.745125856,436583.2561003673,3,0,760,0.02144071333256496,0
6028125.104849552,1515810.986955124,2,0,551,0.02161565622120259,0
4077660.535930762,1635841.7922500153,2,0,317,0.021726537490350903,0
6513129.34982628,2295397.871085626,6,0,555,0.0215423129703322,0
2211009.8622814766,1560317.3804467272,7,0,544,0.02176692442803528,0
7107783.104591766,2022012.56472119,4,0,452,0.021566051457126152,0
2610954.1204679296,1791918.5407695295,1,0,799,0.021974744325707226,0
5571606.573589466,1282375.9014974157,6,0,757,0.021451762735344913,0
3309692.0831476822,795519.6266039803,7,1,841,0.021545720536556782,0
6106777.966148853,1637501.1491459054,4,0,414,0.021553954405583914,0
4932149.548144182,753948.9914273181,6,0,746,0.021394514315380583,0
1810488.0836733351,2147603.536334822,9,0,652,0.02204872664363954,0
5841399.262036958,1418968.948981588,4,0,840,0.021535269482568953,0
3844158.446334579,2097588.7057557083,10,0,621,0.02153729885587382,0
6762293.441626739,1259892.7829338002,4,0,758,0.02149334737492105,0
5002651.377468814,1634425.393200496,10,0,525,0.021375145469619494,0
5790841.970776076,1604674.4286673444,5,0,660,0.021523560069204688,0
3084862.0899695763,1477477.9409945381,3,0,830,0.02174710648962282,0
3821335.537145276,1283670.243301704,10,0,411,0.021381966557793324,0
4082722.727797831,1696228.00923526,2,0,511,0.02173712328876364,0
6713404.960485112,1036918.3682583958,9,0,532,0.021284600194986632,0
8354754.175610978,895282.3355204706,1,0,458,0.021545817710366375,0
3389656.4965142477,2121413.4466634137,5,0,871,0.021781844662166906,0
7153696.289315361,1863583.9944460504,5,0,623,0.021511266535115026,0
660645.1645485954,1532945.8043011199,8,0,392,0.022925742651572503,0
2611621.1978154215,2332571.191271891,6,1,547,0.022066217168040938,0
3082443.0876264507,1366117.2406375776,6,0,440,0.021609536114815205,0
2294982.6211185553,2161351.6099944897,6,0,703,0.021978791381181455,0
1832823.2204248402,1587787.042462911,4,0,703,0.021996961704845098,0
5825997.824275595,987624.624961805,1,0,713,0.021592003798831413,0
4571864.604544277,2424020.095885425,3,0,739,0.02178506989137975,0
5758810.79521022,1995355.4233120426,10,0,532,0.021389791561367586,0
6380945.372243026,1439489.484495218,6,0,492,0.02144837753926754,0
5531233.986345067,1863585.6297669746,5,0,398,0.02156785984429808,0
6315526.352300747,1298148.2830010466,10,1,412,0.02140884609966545,0
4860935.427515461,1914574.517529771,1,0,835,0.02175816022018068,0
2626013.2233885108,304460.71735802037,5,0,580,0.021404198664394473,0
7115628.361641592,990099.3331527031,2,0,822,0.02153247619276177,0
3821775.734437746,1989629.8721434814,1,0,649,0.021852021239787793,0
3128807.4024751484,1375172.2308905404,4,0,615,0.02168087704248609,0
4644164.248391204,1603771.147444371,6,0,799,0.02153705765702579,0
3174378.161406974,826607.1689422827,7,0,836,0.021437125957333363,0
4165139.2360211355,2423933.4978510514,9,0,735,0.0216012148360229,0
5688107.843126933,2095264.8218588382,5,0,822,0.021591143614530156,0
5696683.478492253,1399657.390812335,8,0,892,0.02138920610179652,0
3204339.867148741,1297652.0715683368,8,0,743,0.02150716391095055,0
4024589.254102511,2014802.1807098466,9,0,507,0.021540977434005387,0
7148666.009540487,2491235.225084464,3,0,575,0.02165048961017087,0
5992800.235467882,1976880.1279056768,3,0,796,0.021636704045677562,0
9150130.078697084,2585901.333698301,9,0,596,0.02137951239699612,0
7360256.347483056,1038824.335469041,7,0,673,0.021348800246782255,0
7288586.137119878,1090306.5847506046,4,0,874,0.02146615162452575,0
2224262.899088396,905529.4409733256,1,0,483,0.02176796946366014,0
6527720.703266845,1720880.3248247397,7,0,331,0.021439515811855454,0
4893786.396606179,1587801.7749021852,10,0,582,0.021373472256577177,0
3898036.392923501,1424024.438264007,6,0,731,0.02155186105070111,0
5336030.681065057,1904629.3140616494,3,0,818,0.021656746274191233,0
6890423.069222967,2116164.302607332,5,0,761,0.021545786814536658,0
6001663.182008423,737168.795356579,3,0,667,0.021483360895018594,0
3243052.3973158803,1201513.9860494423,8,0,551,0.021481628671523912,0
6484917.827185241,1910071.79706153,5,0,465,0.021536472756696977,0
3724824.915848072,1266130.658070709,10,0,828,0.021384925266258552,0
5433366.237928572,1100896.961820923,10,0,670,0.021283239626019846,0
4393299.865045732,2009268.7138251974,6,1,897,0.021743455673398807,0
4562267.496528748,855249.96513801,2,0,402,0.021568260671522607,0
6532485.950081019,1349210.0961044475,8,0,893,0.02136020485120076,0
2919612.5603682045,1664322.0129024042,9,0,425,0.021592395221106397,0
8890390.148553867,1213090.0430449406,3,0,337,0.02149344967906785,0
1357827.8614110071,1891577.8280065875,6,0,647,0.0223130441666741,0
3804664.633490286,1215561.5124013154,6,1,512,0.021641357476731744,0
5740423.779883482,2204309.74672296,2,0,618,0.021713818259622146,0
6168628.332870619,1437126.8512521137,10,1,725,0.021429157297576808,0
4799048.55885659,1835635.0683526767,8,0,546,0.021490524354709387,0
4885218.593996915,1873011.9764914082,5,1,585,0.021725722046124073,0
5821100.170655233,1186229.9986279637,8,0,530,0.02135816262387314,0
4537861.045084639,473256.72567205573,8,0,619,0.021284478580985335,0
7786362.515869811,1680377.8773319174,3,0,811,0.02155222546580775,0
6678698.228463205,1536144.1735624347,5,0,820,0.021488677838742056,0
6745648.7020112695,1777913.0137875637,7,0,524,0.021439469819842474,0
3067686.553259166,1386736.263808581,5,1,805,0.02177655954488987,0
4841223.151188594,1284786.1505996422,6,0,406,0.02147784861913361,0
4399068.102558592,2504236.5054908497,2,0,630,0.021851030090982625,0
2988797.248621069,763822.9692446111,8,1,304,0.02151994814288718,0
5720328.367891534,1866975.2391821193,5,1,767,0.02168348598430483,0
3924708.4844403667,1212699.0709083045,6,0,815,0.02151014404222942,0
6310807.659700474,1332110.691129789,1,0,462,0.02162278654876487,0
2859616.8742113365,1341448.5837130172,10,1,830,0.021604036633950552,0
8438081.225683643,1098282.8629143713,2,0,381,0.02152582070588541,0
3207334.6828158763,1785612.1051181196,4,0,780,0.021767683089887687,0
5438604.674400873,2195321.7979749786,9,1,815,0.0215925975533504,0
6583718.6207761355,1735006.8306233308,6,0,486,0.02147647501267743,0
3858719.1395997745,1551690.9981060475,8,0,445,0.02150505974470576,0
6704937.286865901,1006779.7504503767,2,0,451,0.021540630846659272,0
2541632.8043991677,1758412.6329122256,10,0,662,0.02164556744376643,0
7904235.398365121,2578174.8158646496,5,0,392,0.02155990266149961,0
5028298.529931516,1309652.6881024537,1,0,330,0.0216593524772602,0
3807177.1840622406,1312008.210324067,4,0,839,0.021610588879628235,0
4401636.455145131,1219455.4345095013,10,0,348,0.021338362155813032,0
6617838.538785439,1255292.8827527899,1,0,557,0.021606936789957943,0
3831089.4162991233,127350.22316380776,9,0,817,0.021194827556850863,0
3501284.6211544448,1702517.6929278565,2,0,840,0.021789551580140093,0
4556926.804832524,1077223.9118226932,7,0,709,0.02141934597282304,0
2646075.774460064,694868.4406040999,3,0,455,0.02158688100674629,0
8641087.81588363,1876594.9748662743,2,1,845,0.02171369985011742,0
3867210.8175705536,958991.1074790319,4,0,739,0.021539020022446866,0
6663233.572360807,1330665.4730581213,7,0,536,0.021392172848305437,0
5418940.167295545,2233221.1955942903,7,0,667,0.021549487845300433,0
3030931.899036064,795392.1009877432,9,0,356,0.021364564363074438,0
4988090.5815745415,733700.882701119,3,1,474,0.021624766340888293,0
6568005.558621496,1634653.0947811692,7,0,513,0.021428595204050934,0
4623477.329827387,2074743.6820051842,6,0,326,0.021613645046003712,0
7386225.891702056,712829.1411340185,10,0,418,0.021204653028147568,0
7043030.785563728,1703844.8684185885,7,1,446,0.021546874927914197,0
6837829.709316659,1790499.769980846,7,0,564,0.02143820161534486,0
4080686.455454006,470419.75815383985,10,0,702,0.02121855559376222,0
2840315.104437026,1899250.6689536101,5,0,557,0.02181356290559249,0
3772824.7892744113,1938302.9399210897,9,0,488,0.021550702223283928,0
5392481.881333441,1344107.2133719877,7,0,798,0.021428872609793103,0
6091573.427064711,2126173.181149004,7,0,538,0.021502770698453074,0
656857.1904791053,2068227.7871624227,3,0,626,0.023724343111041355,0
4983773.596776499,1551558.9628586024,1,0,369,0.02169702436075378,0
5316178.450646369,1274277.3048375333,5,0,324,0.021495855476895545,0
4444911.487368897,1013586.0537085214,8,0,881,0.021376123882711033,0
